"token","referral","creationDate","lastUpdate","status","P1","S4","F2","A1","R3","P3","S1","D1","F1","A4","A2","D4","S2","A3","R2","D2","F3","R1","P2","S3","D3","F4","P4","R4","age","gender","countryOfOrigin_value","countryOfOrigin_label","hexadType_philanthropist","hexadType_socializer","hexadType_freeSpirit","hexadType_achiever","hexadType_player","hexadType_disruptor","hexadType_percentage_philanthropist","hexadType_percentage_socializer","hexadType_percentage_freeSpirit","hexadType_percentage_achiever","hexadType_percentage_player","hexadType_percentage_disruptor"
"6ea7ec17-f340-480b-b9d1-8f7482760f65","facebook","2022-01-07T18:21:02.842Z","2022-01-07T18:23:04.864Z","final",2,2,5,7,7,4,2,6,6,6,5,5,2,5,6,6,7,4,2,1,5,2,2,6,,,,,10,7,20,23,23,22,35.71,25.0,71.43,82.14,82.14,78.57
"f2964103-7884-4d29-912e-8df14c2324ae","facebook","2022-01-07T18:33:07.066Z","2022-01-07T18:35:01.469Z","final",7,7,7,6,4,7,7,5,4,7,6,2,7,5,6,4,3,5,4,6,2,4,7,6,21,"male","ca","Canada",25,27,18,24,21,13,89.29,96.43,64.29,85.71,75.0,46.43
"f2df9d8c-e67a-463c-b3b9-b315f79faa2f","facebook","2022-01-07T18:50:01.410Z","2022-01-07T18:52:42.354Z","final",6,6,7,4,4,6,4,6,5,6,5,6,5,6,6,5,5,6,4,5,6,6,6,5,14,,"gb","United Kingdom of Great Britain and Northern Ireland",22,20,23,21,21,23,78.57,71.43,82.14,75.0,75.0,82.14
"178ac417-71b1-464b-afa7-7bd6f447d283","facebook","2022-01-07T18:59:01.928Z","2022-01-07T19:00:03.681Z","final",3,2,5,5,5,3,1,5,6,6,6,2,2,6,7,5,6,6,4,4,3,6,5,6,24,"female","ca","Canada",15,9,23,23,24,15,53.57,32.14,82.14,82.14,85.71,53.57
"d6294923-7215-4944-b7f0-b05bbdd68a71","facebook","2022-01-07T19:16:44.436Z","2022-01-07T19:18:36.488Z","final",6,6,6,3,2,6,6,2,6,5,5,6,6,5,5,6,5,3,6,5,6,7,6,5,24,"male","gb","United Kingdom of Great Britain and Northern Ireland",24,23,24,18,15,20,85.71,82.14,85.71,64.29,53.57,71.43
"6897067d-1792-482e-b052-d0163e0d3d01","facebook","2022-01-07T19:34:57.571Z","2022-01-07T19:36:53.398Z","final",7,3,6,6,4,6,5,5,7,6,3,3,5,5,7,5,5,7,6,5,6,5,5,7,17,"male","ca","Canada",24,18,23,20,25,19,85.71,64.29,82.14,71.43,89.29,67.86
"0ee2f0b9-cb70-44af-bb0e-410f4399f33d","none","2022-01-07T20:06:25.621Z","2022-01-07T20:08:05.890Z","final",7,4,5,5,6,6,4,3,5,6,3,4,3,4,5,5,6,4,6,4,4,6,6,5,50,,"gb","United Kingdom of Great Britain and Northern Ireland",25,15,22,18,20,16,89.29,53.57,78.57,64.29,71.43,57.14
"58407197-fcbe-48a0-b5e9-21b1fe618ec4","facebook","2022-01-07T20:21:54.702Z","2022-01-07T20:23:06.472Z","final",6,4,6,6,6,6,3,5,5,6,6,3,5,5,6,5,5,6,6,6,3,5,5,6,35,"male","au","Australia",23,18,21,23,24,16,82.14,64.29,75.0,82.14,85.71,57.14
"a8371a44-4f9a-44d1-9882-4083326b4d28","facebook","2022-01-07T20:42:56.115Z","2022-01-07T20:44:07.681Z","final",7,7,7,7,7,7,6,4,7,7,7,4,7,7,4,5,4,4,7,6,4,5,6,4,24,"male","au","Australia",27,26,23,28,19,17,96.43,92.86,82.14,100.0,67.86,60.71
"c79e4f1f-06ac-44b9-991f-918af30fc3ab","facebook","2022-01-07T20:49:58.130Z","2022-01-07T20:51:46.534Z","final",7,6,7,5,5,3,2,5,2,3,2,5,3,3,5,6,5,6,3,2,1,5,7,6,23,"male","au","Australia",20,13,19,13,22,17,71.43,46.43,67.86,46.43,78.57,60.71
"642e84ba-c313-4604-811d-441d8bbfd197","facebook","2022-01-07T21:04:58.568Z","2022-01-07T21:08:02.173Z","final",5,6,6,4,3,5,5,5,6,5,5,4,5,5,5,6,6,4,6,6,5,4,5,4,19,"female","gb","United Kingdom of Great Britain and Northern Ireland",21,22,22,19,16,20,75.0,78.57,78.57,67.86,57.14,71.43
"067bda59-a0ca-4387-bc6e-92874def0a9b","facebook","2022-01-07T21:07:59.243Z","2022-01-07T21:08:52.121Z","final",6,4,4,4,3,4,4,2,4,4,4,3,4,4,4,3,4,4,5,4,1,4,7,4,20,"female","ie","Ireland",22,16,16,16,15,9,78.57,57.14,57.14,57.14,53.57,32.14
"a2fe3518-ec4e-4735-bd57-5257fa223aeb","facebook","2022-01-07T21:11:52.123Z","2022-01-07T21:14:23.760Z","final",4,2,5,6,5,5,2,2,6,2,2,2,2,5,5,3,6,6,5,3,1,5,6,5,29,"female","gb","United Kingdom of Great Britain and Northern Ireland",20,9,22,15,21,8,71.43,32.14,78.57,53.57,75.0,28.57
"03d80c6c-11bc-4f3f-af99-538180468827","none","2022-01-07T21:27:05.926Z","2022-01-07T21:29:57.516Z","final",7,5,6,3,4,6,5,2,6,7,3,3,4,4,6,7,7,7,3,7,1,7,7,7,18,"female","gb","United Kingdom of Great Britain and Northern Ireland",23,21,26,17,24,13,82.14,75.0,92.86,60.71,85.71,46.43
"0e6084f2-7203-4c7e-8f3b-ff666d8469e4","facebook","2022-01-07T21:31:59.772Z","2022-01-07T21:34:13.969Z","final",7,5,6,5,7,6,6,6,7,7,7,4,6,7,6,7,7,4,7,6,5,5,6,7,31,"male","gb","United Kingdom of Great Britain and Northern Ireland",26,23,25,26,24,22,92.86,82.14,89.29,92.86,85.71,78.57
"dd4cc52f-953f-4bc5-b061-a57a5f36fb9a","facebook","2022-01-07T21:41:19.313Z","2022-01-07T21:42:14.386Z","final",4,4,6,7,6,7,4,5,6,7,7,7,4,7,7,6,7,7,4,4,5,6,4,7,24,"male","ca","Canada",19,16,25,28,27,23,67.86,57.14,89.29,100.0,96.43,82.14
"93c42b5d-9499-4c7c-897e-9a3240d6a343","facebook","2022-01-07T22:05:44.586Z","2022-01-07T22:07:28.554Z","final",3,2,6,6,6,3,3,5,6,6,7,6,2,6,6,6,5,6,2,3,3,3,6,7,19,"male","au","Australia",14,10,20,25,25,20,50.0,35.71,71.43,89.29,89.29,71.43
"c0ef8ca6-107b-4706-83fe-769c3cf69a95","none","2022-01-07T22:09:32.588Z","2022-01-07T23:00:36.106Z","final",7,7,5,6,6,6,7,4,5,7,6,2,7,6,7,6,4,5,7,7,1,7,7,7,,,,,27,28,21,25,25,13,96.43,100.0,75.0,89.29,89.29,46.43
"38d476d8-ea06-4197-a836-c80447615208","facebook","2022-01-07T22:15:09.919Z","2022-01-07T22:16:20.424Z","final",5,5,6,5,5,6,4,3,4,6,6,3,4,5,6,4,5,6,5,3,4,4,5,6,24,"female","nz","New Zealand",21,16,19,22,23,14,75.0,57.14,67.86,78.57,82.14,50.0
"dc41218e-fcd7-413a-aa6f-849992622a7a","facebook","2022-01-07T22:15:14.317Z","2022-01-07T22:17:04.254Z","final",6,6,6,4,5,5,5,1,6,7,6,2,4,4,6,4,6,6,4,3,1,4,7,7,,,,,22,18,22,21,24,8,78.57,64.29,78.57,75.0,85.71,28.57
"a7e77644-1f7c-4c58-ba58-ba3c2a099e65","facebook","2022-01-07T22:15:45.768Z","2022-01-07T22:17:23.590Z","final",5,5,6,5,6,7,5,3,5,6,5,3,4,5,7,3,6,5,3,3,2,3,3,6,25,"male","ca","Canada",18,17,20,21,24,11,64.29,60.71,71.43,75.0,85.71,39.29
"27d2769d-114d-40b1-8d81-9f268dd5e80a","facebook","2022-01-07T22:15:51.118Z","2022-01-07T22:17:28.966Z","final",7,4,4,6,7,4,7,5,1,4,4,1,4,6,7,4,6,7,4,6,2,4,7,7,,,,,22,21,15,20,28,12,78.57,75.0,53.57,71.43,100.0,42.86
"0f2234a3-a90b-49e2-a300-47db1003727e","facebook","2022-01-07T22:27:54.745Z","2022-01-07T22:29:28.424Z","final",6,6,6,6,6,6,6,4,4,6,4,4,4,4,6,4,4,4,4,5,4,4,4,5,41,"female","gb","United Kingdom of Great Britain and Northern Ireland",20,21,18,20,21,16,71.43,75.0,64.29,71.43,75.0,57.14
"bba28815-13d6-4694-ba9b-68d3ca352b1a","facebook","2022-01-07T22:42:38.210Z","2022-01-07T22:44:11.621Z","final",6,5,6,5,4,6,5,2,7,5,5,4,6,5,5,3,7,4,6,5,4,4,7,4,25,"male","au","Australia",25,21,24,20,17,13,89.29,75.0,85.71,71.43,60.71,46.43
"bb71c018-8b04-4254-bfe6-c89f0e127ed5","facebook","2022-01-07T23:01:04.759Z","2022-01-07T23:03:46.555Z","final",7,7,6,4,6,7,5,3,7,7,5,7,7,7,7,4,7,4,7,4,7,4,6,7,33,"female","nz","New Zealand",27,23,24,23,24,21,96.43,82.14,85.71,82.14,85.71,75.0
"9f854ff4-a703-400d-b338-5c794031e20d","none","2022-01-07T23:25:09.025Z","2022-01-07T23:26:26.315Z","final",6,5,7,6,5,5,6,7,6,7,6,5,6,6,5,6,6,6,5,6,3,4,5,2,24,"male","gb","United Kingdom of Great Britain and Northern Ireland",21,23,23,25,18,21,75.0,82.14,82.14,89.29,64.29,75.0
"4f394e92-6e23-478c-ada7-f35de30e46b9","facebook","2022-01-07T23:33:50.595Z","2022-01-07T23:35:54.239Z","final",5,6,7,6,7,4,6,3,6,7,7,2,6,5,7,4,6,7,5,5,2,7,2,7,33,"female","lt","Lithuania",16,23,26,25,28,11,57.14,82.14,92.86,89.29,100.0,39.29
"14dc410c-3ce0-4eba-bae4-7881bbe414ba","facebook","2022-01-07T23:39:27.417Z","2022-01-07T23:40:45.639Z","final",6,6,7,6,6,6,5,5,5,6,4,4,5,5,7,6,7,5,6,5,4,6,6,6,20,"female","ca","Canada",24,21,25,21,24,19,85.71,75.0,89.29,75.0,85.71,67.86
"5ffed11c-7108-4db6-bb1a-13d46094f153","facebook","2022-01-07T23:42:17.171Z","2022-01-07T23:43:10.387Z","final",4,3,7,6,5,4,2,2,6,6,7,4,3,5,5,4,6,3,5,4,1,3,4,5,35,"female","nz","New Zealand",17,12,22,24,18,11,60.71,42.86,78.57,85.71,64.29,39.29
"91fe1d93-8ca8-4540-833f-022d4c8bc71e","facebook","2022-01-07T23:51:47.238Z","2022-01-07T23:55:06.928Z","final",6,6,6,5,7,6,5,5,6,6,6,3,6,5,5,6,6,3,6,5,4,3,6,6,32,"female","gb","United Kingdom of Great Britain and Northern Ireland",24,22,21,22,21,18,85.71,78.57,75.0,78.57,75.0,64.29
"7f41bbb7-bc71-430e-aa5a-517a7ead4110","facebook","2022-01-08T00:07:39.517Z","2022-01-08T00:08:26.945Z","final",6,5,4,5,3,6,5,2,4,6,5,2,5,6,6,5,6,3,6,7,2,5,5,3,19,"male","au","Australia",23,22,19,22,15,11,82.14,78.57,67.86,78.57,53.57,39.29
"83c990bc-697b-475c-9d83-db421bd4f328","facebook","2022-01-08T00:12:41.697Z","2022-01-08T00:13:50.458Z","final",6,6,5,7,5,6,6,3,6,6,6,1,6,7,7,3,6,6,6,7,1,7,3,7,34,"female","ca","Canada",21,25,24,26,25,8,75.0,89.29,85.71,92.86,89.29,28.57
"b07475e6-80f9-4dc4-936d-66a9333acfb2","none","2022-01-08T00:13:23.718Z","2022-01-08T00:16:11.761Z","final",7,3,5,7,6,1,6,1,7,6,2,2,5,5,7,7,7,7,5,7,1,7,7,5,25,"female","nz","New Zealand",20,21,26,20,25,11,71.43,75.0,92.86,71.43,89.29,39.29
"e6df26e9-27e4-4842-9d60-24c2bb0ca8c8","facebook","2022-01-08T00:54:12.514Z","2022-01-08T00:55:20.593Z","final",4,4,4,4,5,5,5,5,6,6,5,5,4,5,5,4,5,4,5,4,4,5,5,5,,"male",,,19,17,20,20,19,18,67.86,60.71,71.43,71.43,67.86,64.29
"59bcbbac-d0de-49be-ad8f-e24fa44251b6","facebook","2022-01-08T01:00:44.826Z","2022-01-08T01:02:54.917Z","final",7,5,7,6,6,7,6,2,5,6,5,2,6,5,6,4,6,6,6,6,3,4,7,7,21,"male","au","Australia",27,23,22,22,25,11,96.43,82.14,78.57,78.57,89.29,39.29
"21655c1b-22ac-4c82-9c37-1dccf525fbba","facebook","2022-01-08T01:09:25.077Z","2022-01-08T01:10:55.500Z","final",6,4,7,5,3,5,4,4,4,5,5,1,6,6,5,4,4,4,5,6,4,5,6,7,46,,"ca","Canada",22,20,20,21,19,13,78.57,71.43,71.43,75.0,67.86,46.43
"2505dc31-aca4-4dce-b6c9-12de831a5d88","facebook","2022-01-08T01:14:56.001Z","2022-01-08T01:16:33.553Z","final",7,5,6,7,6,6,5,4,7,7,5,3,7,6,7,7,7,5,5,6,4,7,5,7,24,"male","ca","Canada",23,23,27,25,25,18,82.14,82.14,96.43,89.29,89.29,64.29
"624dc5af-7a4a-4342-9a08-c776abaa0956","facebook","2022-01-08T01:25:48.476Z","2022-01-08T01:26:58.408Z","final",7,7,6,7,6,7,7,1,7,7,7,4,7,7,7,7,3,5,7,7,5,7,7,7,24,"male","gb","United Kingdom of Great Britain and Northern Ireland",28,28,23,28,25,17,100.0,100.0,82.14,100.0,89.29,60.71
"7e73757e-c552-4633-858a-211483d0bb6d","facebook","2022-01-08T01:26:00.313Z","2022-01-08T01:27:15.319Z","final",6,2,4,5,3,6,1,6,4,6,3,4,5,5,7,7,7,7,5,5,4,6,6,7,23,"female","gb","United Kingdom of Great Britain and Northern Ireland",23,13,21,19,24,21,82.14,46.43,75.0,67.86,85.71,75.0
"d9960b7d-4853-43c0-914b-893a42badc11","none","2022-01-08T01:47:55.812Z","2022-01-08T01:49:47.778Z","final",6,7,6,6,6,7,7,6,5,6,6,3,7,7,6,6,5,6,6,6,7,6,6,6,21,"female","gb","United Kingdom of Great Britain and Northern Ireland",25,27,22,25,24,22,89.29,96.43,78.57,89.29,85.71,78.57
"7a3417cc-1af3-4992-8dab-2ddf6c8ae018","facebook","2022-01-08T01:51:46.283Z","2022-01-08T01:53:12.054Z","final",7,3,5,5,7,7,3,2,7,7,6,4,6,5,6,7,6,7,7,4,3,4,2,7,38,"male","gb","United Kingdom of Great Britain and Northern Ireland",23,16,22,23,27,16,82.14,57.14,78.57,82.14,96.43,57.14
"3797bded-6f0e-412e-becd-22801fcc174f","facebook","2022-01-08T01:52:05.107Z","2022-01-08T01:53:15.368Z","final",6,2,7,7,6,6,6,7,4,7,7,7,1,4,7,4,4,7,6,4,4,7,4,7,22,"female","gb","United Kingdom of Great Britain and Northern Ireland",22,13,22,25,27,22,78.57,46.43,78.57,89.29,96.43,78.57
"536a0021-718f-4030-93d1-558a40acc889","facebook","2022-01-08T01:52:36.358Z","2022-01-08T01:55:10.266Z","final",7,5,6,5,7,7,6,3,6,7,6,3,6,6,6,2,6,4,7,7,5,3,6,7,18,"male","au","Australia",27,24,21,24,24,13,96.43,85.71,75.0,85.71,85.71,46.43
"d10230fb-1405-4a28-bcb3-9c2e6d8a0d93","facebook","2022-01-08T01:52:46.962Z","2022-01-08T01:53:56.448Z","final",7,6,4,5,6,6,7,2,7,6,6,6,7,7,7,3,7,6,6,7,4,6,7,7,24,"female","au","Australia",26,27,24,24,26,15,92.86,96.43,85.71,85.71,92.86,53.57
"cd886082-f771-4f23-9612-98a4f87f9233","facebook","2022-01-08T02:13:03.142Z","2022-01-08T02:14:16.988Z","final",5,5,3,5,4,5,3,2,7,5,5,3,5,6,6,4,6,6,2,3,2,6,6,6,35,"male","ca","Canada",18,16,22,21,22,11,64.29,57.14,78.57,75.0,78.57,39.29
"30b0a562-df93-419e-9cc8-45ecb3652b66","facebook","2022-01-08T02:20:05.592Z","2022-01-08T02:22:11.334Z","final",7,6,7,7,5,6,2,2,6,7,7,4,5,5,5,4,7,5,7,5,6,6,7,6,27,"male","gb","United Kingdom of Great Britain and Northern Ireland",27,18,26,26,21,16,96.43,64.29,92.86,92.86,75.0,57.14
"881a177f-aa3d-480b-8eae-185417ed8bed","facebook","2022-01-08T02:20:13.985Z","2022-01-08T02:22:47.604Z","final",7,1,7,7,2,7,2,1,7,7,7,6,1,6,1,7,7,1,4,2,7,6,6,1,44,"male","us","United States of America",24,6,27,27,5,21,85.71,21.43,96.43,96.43,17.86,75.0
"668ad437-ce2b-4db8-a214-663b4b89c1ef","none","2022-01-08T02:27:05.534Z","2022-01-08T02:32:09.491Z","final",7,2,6,6,6,7,5,6,6,6,7,6,5,7,6,7,7,6,6,5,5,6,6,7,19,"male","au","Australia",26,17,25,26,25,24,92.86,60.71,89.29,92.86,89.29,85.71
"56f490ff-fbd5-423e-92cf-a577fe12b99d","facebook","2022-01-08T02:33:35.182Z","2022-01-08T02:34:50.020Z","final",6,4,6,6,5,4,6,2,6,7,6,5,3,4,6,6,5,7,4,3,3,3,5,6,20,"male","gb","United Kingdom of Great Britain and Northern Ireland",19,16,20,23,24,16,67.86,57.14,71.43,82.14,85.71,57.14
"36cf44ba-7c82-48ec-b098-1a9c3829305c","facebook","2022-01-08T02:33:39.071Z","2022-01-08T02:34:54.136Z","final",7,7,5,6,6,5,7,5,6,7,7,5,6,7,7,4,4,6,3,2,2,4,6,7,19,"male","au","Australia",21,22,19,27,26,16,75.0,78.57,67.86,96.43,92.86,57.14
"1a464437-300b-4ad5-bf89-cc1e29a686a1","facebook","2022-01-08T02:43:01.998Z","2022-01-08T02:44:18.594Z","final",6,6,5,6,4,5,6,5,4,7,7,4,5,6,7,4,4,5,5,6,5,5,6,6,25,,"ca","Canada",22,23,18,26,22,18,78.57,82.14,64.29,92.86,78.57,64.29
"71c6d03a-ada4-4332-89fb-ee4cba046cb1","facebook","2022-01-08T02:47:34.813Z","2022-01-08T02:48:40.745Z","final",7,7,6,6,4,6,7,3,5,5,5,4,7,5,6,4,4,4,7,6,4,4,6,5,35,"female","au","Australia",26,27,19,21,19,15,92.86,96.43,67.86,75.0,67.86,53.57
"2747bd2e-0ac8-49cc-af18-e12e2252a522","facebook","2022-01-08T02:50:50.037Z","2022-01-08T02:52:31.668Z","final",7,6,7,5,4,6,2,6,6,6,6,5,6,6,7,6,4,4,6,2,4,5,6,7,22,"male","gb","United Kingdom of Great Britain and Northern Ireland",25,16,22,23,22,21,89.29,57.14,78.57,82.14,78.57,75.0
"ddde087d-06d8-49ce-a995-067cad85635b","facebook","2022-01-08T02:51:22.052Z","2022-01-08T02:52:46.231Z","final",4,4,5,5,4,4,1,3,4,5,3,4,1,4,6,4,5,6,2,1,4,4,1,1,22,"male","au","Australia",11,7,18,17,17,15,39.29,25.0,64.29,60.71,60.71,53.57
"00142bac-9d69-4bed-b1b1-e858f043662b","facebook","2022-01-08T03:06:20.063Z","2022-01-08T03:07:33.680Z","final",6,6,7,5,6,7,6,5,4,7,5,4,6,6,6,6,4,2,6,6,4,7,6,6,,,,,25,24,22,23,20,19,89.29,85.71,78.57,82.14,71.43,67.86
"8b239105-855b-44d7-85e3-024b3de039ac","facebook","2022-01-08T03:10:19.695Z","2022-01-08T03:14:22.292Z","final",6,6,6,6,7,6,5,5,6,7,7,4,6,6,7,6,6,5,5,5,5,7,3,6,29,"female","gb","United Kingdom of Great Britain and Northern Ireland",20,22,25,26,25,20,71.43,78.57,89.29,92.86,89.29,71.43
"798dcd31-9eab-41b4-8c2f-8d93454ce0bf","facebook","2022-01-08T03:16:40.496Z","2022-01-08T03:21:01.438Z","final",7,6,7,7,3,7,7,2,4,7,6,1,7,7,4,7,4,5,6,7,5,7,7,7,27,,"gb","United Kingdom of Great Britain and Northern Ireland",27,27,22,27,19,15,96.43,96.43,78.57,96.43,67.86,53.57
"f606cc23-8524-4d16-86a3-0ce2eafaaaf4","facebook","2022-01-08T03:20:57.710Z","2022-01-08T03:22:27.226Z","final",7,5,7,5,3,5,6,1,2,4,4,2,7,5,6,3,2,4,6,2,1,4,6,6,21,"female","gb","United Kingdom of Great Britain and Northern Ireland",24,20,15,18,19,7,85.71,71.43,53.57,64.29,67.86,25.0
"a1597932-f729-4d03-a925-7f007ce67da1","facebook","2022-01-08T03:28:21.970Z","2022-01-08T03:29:30.874Z","final",7,5,6,6,6,6,6,1,3,6,6,1,6,5,5,2,3,6,6,7,1,6,7,6,,,,,26,24,18,23,23,5,92.86,85.71,64.29,82.14,82.14,17.86
"1e6068c5-5f90-4f0c-b2df-346b272e0677","facebook","2022-01-08T04:27:19.406Z","2022-01-08T04:29:46.021Z","final",5,5,7,6,4,6,6,2,6,6,5,6,5,6,6,7,6,4,5,6,6,7,7,6,46,,"ca","Canada",23,22,26,23,20,21,82.14,78.57,92.86,82.14,71.43,75.0
"86ae0a7d-8931-4bcb-a760-28de84435610","facebook","2022-01-08T04:40:04.030Z","2022-01-08T04:41:27.149Z","final",7,5,6,7,7,7,6,4,5,7,7,3,5,6,7,5,5,4,5,7,2,6,7,5,14,"male","nz","New Zealand",26,23,22,27,23,14,92.86,82.14,78.57,96.43,82.14,50.0
"3036ce0e-a093-48bf-8d13-ece52783585f","none","2022-01-08T05:11:28.395Z","2022-01-08T05:13:01.759Z","final",6,5,6,7,6,6,6,5,5,6,6,3,5,7,6,7,6,4,6,5,7,7,6,5,29,"male","ca","Canada",24,21,24,26,21,22,85.71,75.0,85.71,92.86,75.0,78.57
"2ae6929b-99c5-498c-88fa-45b9f8a6c965","facebook","2022-01-08T05:12:47.339Z","2022-01-08T05:14:46.338Z","final",3,5,5,6,5,6,5,5,6,7,6,6,4,5,6,6,6,5,5,5,6,5,6,6,23,,"ca","Canada",20,19,22,24,22,23,71.43,67.86,78.57,85.71,78.57,82.14
"45646bc9-9abf-46ca-80a8-d7f2ee81b70c","facebook","2022-01-08T05:18:28.021Z","2022-01-08T05:20:22.008Z","final",5,5,6,6,6,6,4,3,5,5,5,2,5,5,6,5,5,5,5,4,3,4,4,6,42,"male","au","Australia",20,18,20,21,23,13,71.43,64.29,71.43,75.0,82.14,46.43
"f7782167-6244-42e1-9948-a7b5a1a2016d","facebook","2022-01-08T05:24:51.398Z","2022-01-08T05:25:54.844Z","final",5,6,7,7,3,6,4,5,7,7,5,7,5,3,3,7,7,3,4,4,5,7,4,3,23,"male","au","Australia",19,19,28,22,12,24,67.86,67.86,100.0,78.57,42.86,85.71
"60c9dcca-89ce-405e-8f55-14daaa6bd51c","facebook","2022-01-08T05:25:46.364Z","2022-01-08T05:27:30.703Z","final",6,6,5,5,6,7,5,3,5,6,5,3,6,6,7,5,5,4,7,7,4,5,6,6,19,"male","au","Australia",26,24,20,22,23,15,92.86,85.71,71.43,78.57,82.14,53.57
"770c91e5-d63e-42cc-ba0b-6cc69d4333fe","facebook","2022-01-08T05:29:22.725Z","2022-01-08T05:31:28.684Z","final",7,6,7,6,6,7,5,3,5,5,6,4,6,5,6,6,5,5,7,6,4,6,6,6,22,"other","us","United States of America",27,23,23,22,23,17,96.43,82.14,82.14,78.57,82.14,60.71
"12dc2486-aaee-4217-a7c2-24fe84386f93","facebook","2022-01-08T05:44:03.941Z","2022-01-08T05:45:14.698Z","final",7,5,5,6,2,6,6,4,3,4,6,3,6,7,6,3,5,4,6,7,1,5,6,7,22,"male","ca","Canada",25,24,18,23,19,11,89.29,85.71,64.29,82.14,67.86,39.29
"44a38b21-1000-4cee-b8b5-9db7bec2ace4","facebook","2022-01-08T05:55:32.292Z","2022-01-08T05:57:15.566Z","final",7,4,6,6,7,6,5,3,5,7,5,2,6,7,7,6,5,7,5,7,3,7,7,5,20,"female","ca","Canada",25,22,23,25,26,14,89.29,78.57,82.14,89.29,92.86,50.0
"a36d4244-6662-4ab1-99f2-94e56804299c","facebook","2022-01-08T06:17:20.276Z","2022-01-08T06:18:30.251Z","final",7,6,5,6,7,7,7,4,5,7,7,1,6,5,7,6,3,2,4,2,1,3,4,7,23,"male","nz","New Zealand",22,21,16,25,23,12,78.57,75.0,57.14,89.29,82.14,42.86
"ad8bacf9-e7a1-4777-bb10-e140dfa403d0","facebook","2022-01-08T06:50:07.652Z","2022-01-08T06:51:37.996Z","final",5,5,6,6,7,6,2,1,6,7,7,2,5,6,7,3,6,5,6,2,1,3,5,7,24,"male","nz","New Zealand",22,14,21,26,26,7,78.57,50.0,75.0,92.86,92.86,25.0
"043712af-9911-49b7-b796-361a4135c2ab","facebook","2022-01-08T07:02:32.623Z","2022-01-08T07:04:00.244Z","final",6,5,7,7,6,4,5,3,6,6,5,4,5,6,7,3,5,2,4,1,2,5,6,6,23,"female","au","Australia",20,16,23,24,21,12,71.43,57.14,82.14,85.71,75.0,42.86
"0d95337f-a5d3-460b-8f2d-5a561cf90955","none","2022-01-08T07:21:00.763Z","2022-01-08T07:22:09.203Z","final",7,5,6,6,6,7,6,4,6,7,7,4,5,5,7,6,6,7,7,6,4,7,7,7,,,,,28,22,25,25,27,18,100.0,78.57,89.29,89.29,96.43,64.29
"b6791edd-c5c8-45c9-9876-c91b12debd70","facebook","2022-01-08T07:22:28.449Z","2022-01-08T07:24:40.395Z","final",6,5,6,6,3,5,3,2,5,6,7,2,5,6,6,5,6,5,6,5,2,5,6,6,32,"male","gb","United Kingdom of Great Britain and Northern Ireland",23,18,22,25,20,11,82.14,64.29,78.57,89.29,71.43,39.29
"3c4a26b0-eb6d-468a-8e27-c35e27ddd1f2","facebook","2022-01-08T07:37:25.281Z","2022-01-08T07:38:41.940Z","final",6,7,6,6,7,7,7,5,3,7,7,2,7,7,2,2,5,7,7,6,5,7,7,7,20,"other","gb","United Kingdom of Great Britain and Northern Ireland",27,27,21,27,23,14,96.43,96.43,75.0,96.43,82.14,50.0
"8b5a4c6a-b044-4015-91a8-ec589a0abadb","facebook","2022-01-08T07:39:49.955Z","2022-01-08T07:42:40.308Z","final",5,4,7,7,7,3,1,4,7,7,6,6,1,7,7,1,7,2,1,2,4,6,7,7,28,"male","gb","United Kingdom of Great Britain and Northern Ireland",16,8,27,27,23,15,57.14,28.57,96.43,96.43,82.14,53.57
"87c718ec-9332-4516-8674-fb6e1d1230ea","facebook","2022-01-08T07:46:59.048Z","2022-01-08T07:48:06.512Z","final",5,4,6,7,5,7,4,2,5,6,6,1,3,5,5,5,4,4,4,4,2,5,5,6,47,"male","au","Australia",21,15,20,24,20,10,75.0,53.57,71.43,85.71,71.43,35.71
"e9bf1cbf-1163-4326-b4be-e7d1f2f22765","none","2022-01-08T07:56:38.682Z","2022-01-08T07:58:05.430Z","final",6,6,6,6,5,7,6,5,3,6,6,3,7,7,6,4,2,3,6,5,3,7,6,7,21,"male","au","Australia",25,24,18,25,21,15,89.29,85.71,64.29,89.29,75.0,53.57
"487197e3-41af-4fe2-95b2-1257489c1d47","facebook","2022-01-08T07:57:25.322Z","2022-01-08T07:59:19.897Z","final",5,3,3,4,5,4,4,4,5,5,5,4,5,7,5,4,4,5,4,4,7,4,6,6,,,,,19,16,16,21,21,19,67.86,57.14,57.14,75.0,75.0,67.86
"e0b0e11d-c490-41d4-8431-07e2aa0d043e","facebook","2022-01-08T08:38:43.045Z","2022-01-08T08:39:48.734Z","final",4,1,4,6,5,5,1,1,7,7,7,4,4,7,5,6,7,5,2,1,4,4,4,6,33,"female","gb","United Kingdom of Great Britain and Northern Ireland",15,7,22,27,21,15,53.57,25.0,78.57,96.43,75.0,53.57
"480e07ab-5bae-4160-ae31-4ebf145c9739","facebook","2022-01-08T09:23:09.034Z","2022-01-08T09:25:47.938Z","final",6,6,4,6,5,7,5,5,5,5,7,6,6,7,4,5,6,5,6,2,2,5,6,5,21,,"au","Australia",25,19,20,25,19,18,89.29,67.86,71.43,89.29,67.86,64.29
"e654da9b-f112-44c8-8b3e-72efe783983b","facebook","2022-01-08T09:37:01.486Z","2022-01-08T09:38:53.099Z","final",5,3,5,5,6,6,4,3,5,3,5,2,4,6,6,4,5,5,5,4,2,4,6,6,29,"female","ca","Canada",22,15,19,19,23,11,78.57,53.57,67.86,67.86,82.14,39.29
